,text,accept,labels_str
1323,"As this uncertainty is eliminated through consumer ratings for imitators, it has no effect on the qualitative nature of our results.","['EmpiricalResult', 'Limitation']",EmpiricalResult Limitation
1324,"Conversely, our findings showed that this construct may not significantly influence individuals' willingness to sacrifice their privacy and share their PHI while communicating with others in virtual environments.",['EmpiricalResult'],EmpiricalResult
1325,"For example, in 2004, the Department of Health and Human Services granted 50 states $849 million to improve EID preparedness; about 30% of the funds were used for information technology  START_CITE (Loonsk et al. 2006) END_CITE  CITE_b33 .",['Theory'],Theory
1326,"Considering the high percentage of people unhappy with the airline for not responding to their complaint, and their intention to keep complaining on social media, it seems that brands would still be much better off investing in social media customer service, even though it does not always effectively transform a disgruntled customer into a happy one.",['EmpiricalResult'],EmpiricalResult
1327,"Round Round first rank issue is much more important that the second, and that the second is only slightly more important than the third.","['EmpiricalResult', 'Theory']",EmpiricalResult Theory
1328,"In crisis communication research, such disturbing events are referred to as crisis and is defined as any unusual event that evokes a sense of threat to the high priority goals, image, legitimacy, profitability, or survival of an enterprise (Reynolds and Seeger, 2005).","['RelationToLiterature', 'Definition', 'Theory']",RelationToLiterature Definition Theory
1329,"Although aligning business and IT is a joint responsibility, since the CEOs are at the helm of the enterprise, responsible for the overall business strategy and direction, it becomes the task of the IT managers to facilitate aligning the objectives of the IT function with those of the business.",['Theory'],Theory
1330,"However, in terms of cultural digital capital, most study parents were not confident IT users.",['Theory'],Theory
1331,"However, by today's standards, creating the PSL scripts could be as involved as writing the final programs themselves and was too complex for typical users.","['Theory', 'Limitation']",Theory Limitation
1332,The MKA obviates the need for the original designers and creators to be present for data recovery.,"['Theory', 'Goal']",Theory Goal
1333,"However, we believe that securing mobile apps adequately is nevertheless critical and thus demonstrated that independent third-party verification of security features can be a way to increase the likelihood of consumers paying for them.",['Theory'],Theory
1334,"Third, object motion sensor-based systems suffer from data scarcity issues that prevent effective algorithm training and performance.",['Theory'],Theory
1335,Participants primarily used features related to the principle of reduction to reduce the effort and complexity of calculating the impact of their behaviors.,['Theory'],Theory
1336,"In IS research, social presence and copresence are at times conflated and confused (eg,  START_CITE Goel et al., 2013; END_CITE  CITE_b28  START_CITE Vance, Lowry, & Egget, 2015) END_CITE  CITE_b108  as both refer to the psychological sense of ""being with"" remote others in a mediated environment  START_CITE (Rettie, 2005; END_CITE  CITE_b82  START_CITE Sivunen & Nordback, 2015) END_CITE  CITE_b96 .",['RelationToLiterature'],RelationToLiterature
1337,A transaction is represented by a (communication) link that bears the name of the transaction (i.e. its purpose).,"['Theory', 'Definition']",Theory Definition
1338,The purpose of the RIF is to exchange risk information dealing with routine control concerns.,['Theory'],Theory
1339,The book is also properly cautious about how much weight can be placed on the results of the industry surveys that are cited.,"['Method', 'Limitation']",Method Limitation
1340,BDA technologies have considerably expanded opportunities for inquiry and understanding of human discourse as the dimensionality of data sets available has grown.,['Theory'],Theory
1341,The above arguments lead to the hypothesis that systems with high flexibility characterized by high maintainability and many useful system features have high organizational impacts in terms of product cost control (through reduced product cost) and internal organizational efficiency (through improved decision making).,['Hypothesis'],Hypothesis
1342,"To give credit where it is due, the original study was the first of its genre that offered data on its dependent measures.",['RelationToLiterature'],RelationToLiterature
