,text,accept,labels_str
739,This finding suggests that clear statements of threshold criteria for success may lead to the deescalation of commitment.,"['HypothesisResult', 'EmpiricalResult']",HypothesisResult EmpiricalResult
740,Future research might expand the range of individual difference variables included.,['FutureWork'],FutureWork
741,Consumer satisfaction is a common success indicator in this context.,['Definition'],Definition
742,"With the exception of  START_CITE Leidner et al. (2009) END_CITE  CITE_b18 , most dynamic capabilities research has been conducted at the single organization level of analysis.",['RelationToLiterature'],RelationToLiterature
743,"Designed legitimacy is likely to be something that becomes more important as more and more economic activity, both entrepreneurial and otherwise, moves into the digital realm.",['Theory'],Theory
744,"Thus, metacognitive monitoring constitutes a sensing activity that allows decision makers to regulate the degree of systematic reasoning and the amount of information sought  START_CITE (Ackerman and Thompson 2017) END_CITE  CITE_b0 .",['Definition'],Definition
745,"Third, we conceptualized and measured volunteer tenure as their experience with coding.","['Goal', 'Contribution', 'Method']",Goal Contribution Method
746,Awareness is a cognitive activity through which a person recognizes an opportunity to contribute.,['Definition'],Definition
747,"We show, interestingly, that the firm does not always favor a higher cost of jailbreaking.","['EmpiricalResult', 'Contribution']",EmpiricalResult Contribution
748,It is not obvious that the socio-economic framework in which our investigations took place is truly geared toward emancipation.,"['Method', 'Theory', 'Limitation']",Method Theory Limitation
749,"Because users' perceptions are the focus of the end-user reliability, if a particular field does not satisfy the users' expectations in some way then that field is a failure.",['Theory'],Theory
750,"It has been proposed that EUC in any organization goes through various phases, or stages of growth, in which the needs of users dramatically change  START_CITE [5, END_CITE  CITE_b4  START_CITE 21, END_CITE  CITE_b20  START_CITE 22, END_CITE  CITE_b21  START_CITE 35, END_CITE  CITE_b34  START_CITE 37] END_CITE  CITE_b36 .",['Theory'],Theory
751,We restrict our analysis in this section to the steady-state component of the solution.,"['Method', 'Limitation']",Method Limitation
752,An autopoietic system is characterised as one that produces itself: a system that contains within its own boundary the mechanisms and processes that enable it to continue to exist.,['Definition'],Definition
753,"AST's reciprocal causation has caused researchers some degree of difficulty in parsing and studying adaptation, as clear sequences of causation can be difficult to parse.","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
754,"The fusion view is consistent with the arguments of Agarwal and Lucas (in press) who propose that IS research must increasingly generate ""macro"" theories of IT-enabled transformations in different contexts.","['RelationToLiterature', 'Theory']",RelationToLiterature Theory
755,"As discussed in the next section, similar to positivism, critical realism assumes an objective reality but that reality is stratified, consisting of structures and mechanisms that generate events observed in our daily lives  START_CITE (Bhaskar, 1978) END_CITE  CITE_b5 .","['Theory', 'Definition']",Theory Definition
756,IT reduces search costs  START_CITE (Cesaroni 2004 END_CITE  CITE_b21 ) by connecting the firm to technology markets in which they may find the solution to technological problems.,"['Theory', 'RelationToLiterature']",Theory RelationToLiterature
757,This should make BI an attractive area for IS researchers to study.,['FutureWork'],FutureWork
758,"Second, we leverage the within-market variation of a panel data set to control for time-constant unobservable market heterogeneity (e.g., city-specific preferences).",['Method'],Method
759,The proliferation of information technology (IT) technologies over the last decade has dramatically changed the business world.,['Theory'],Theory
760,"Studies have supported this conceptualization  START_CITE (Ajzen, 1991) END_CITE  CITE_b1 , indicating that SEOE regarding an IT career may affect attitudes towards pursuing the IT major.",['RelationToLiterature'],RelationToLiterature
761,This study has implications for virtual community development and management.,['Contribution'],Contribution
762,"While a number of existing ontological models of representation (e.g.,  START_CITE Cocchiarella, 1995; END_CITE  CITE_b11  START_CITE Chisholm, 1996; END_CITE  CITE_b10  START_CITE Guizzardi, 2005) END_CITE  CITE_b34  can be used as part of representational analysis, the deployment of the BWW representation model in our study can be justified on at least three premises.","['Theory', 'RelationToLiterature']",Theory RelationToLiterature
