,text,accept,labels_str
1666,A researcher's ability to perform this process to generate abstractions that illuminate a broader set of situations in reality depends on the researcher's repertoire of diverse experiences and knowledge of alternative perspectives of others working in the problem domain (Van de Ven 2007).,['Theory'],Theory
1667,"We were restricted in who we could speak to, and as such, our interview data may be susceptible to bias and errors of recall.",['Limitation'],Limitation
1668,Mission clarity is the degree of team members' understanding of the team's mission and/or overall purpose.,['Definition'],Definition
1669,"This will give the digital information object the same ""look and feel"" it would have had using the obsolete technology.",['Theory'],Theory
1670,"Thus, each service $2, $3, and $4 can be associated with a unique activity A2, A3, and A4.","['Theory', 'EmpiricalResult']",Theory EmpiricalResult
1671,"One large European unit of the company was the focus for the research, wherein there were 257 employees working on software development.","['Theory', 'Data']",Theory Data
1672,"For example, service tasks related to management consultancy concerning mergers and post-merger integration require distinct skills such as in-depth knowledge of both law and finance [20, START_CITE 63] END_CITE  CITE_b60 .",['Theory'],Theory
1673,"If it takes 5 machines 5 minutes to make 5 widgets, how long would it take 100 machines to make 100 widgets?",['Theory'],Theory
1674,"Rather, the goal would be to induce the human subjects to enact a world in front of the text that is appropriate for the theory being tested, where observations of the experimental results would allow the researchers to generalise to theory  START_CITE (Yin, 1994; END_CITE  CITE_b45  START_CITE Lee & Baskerville, 2003) END_CITE  CITE_b30 .",['Goal'],Goal
1675,"Just as trait impulsiveness can influence purchase behaviour in retail settings, we believe that it can influence behaviour in an online auction context.","['Method', 'Theory']",Method Theory
1676,"Several tasks are fundamental to the general text mining process, such as structuring input text (e.g., parsing, deriving essential linguistic features, and document representation), discovering important patterns from the underlying document corpus, and evaluating and interpreting the output [9].",['Theory'],Theory
1677,"Therefore, it can be assumed that remotely related stimuli are more effective in promoting idea novelty than both closely related stimuli and unrelated stimuli.",['Theory'],Theory
1678,"Next, details are provided concerning how to operationalize a cybercriminal forum research project.","['Theory', 'Method']",Theory Method
1679,"To examine this effect in open bid auctions, we analyzed the relationship between bid sequence and bidders' Downloaded from informs.org by[130.89.97.167] on 17 February 2017, at 11:22 .  ","['Method', 'Theory']",Method Theory
1680,"Research focuses on social and power relations, micro, and macro-aspects of phenomena, corporate culture and forms of domination and control.",['RelationToLiterature'],RelationToLiterature
1681,"Whereas reviews for physicians' offline healthcare services may affect patients, and online inquiries and feedback about physicians' online activities may shape the number of physicians' offline service requests, we add the potential role patients' feedback plays in terms of physicians' online-offline behavior dynamics.",['Theory'],Theory
1682,"Previously, team members scheduled systems outages without much regard for customer needs.",['Theory'],Theory
1683,"Transaction personalization attempts to personalize the purchase, delivery, and the product service stages of the online purchase as defined by  START_CITE Maes et al. (1999) END_CITE  CITE_b58 .",['Theory'],Theory
1684,Daniel Robey is Professor of Information Systems at Florida International University.,['Contribution'],Contribution
1685,"As Ulin et al. (2005) indicated, 'qualitative research is characteristic of the how/why inquiry, in-depth understanding, holistic view of social phenomena, inclusive of respondents as active participants and is iterative' (p. 6) and is critical to shaping public health policy.",['Definition'],Definition
1686,We aggregated these data for each time period (one week prior to voting) for each representative.,"['Data', 'Method', 'Theory']",Data Method Theory
1687,SLT-based classifiers could greatly benefit from welldesigned custom kernel functions capable of incorporating the integral nuances of fake websites  START_CITE (Drost and Scheffer 2005) END_CITE  CITE_b17 .,['Theory'],Theory
1688,Interviewees from that group were reluctant to discuss their actual application of the standard processes and refused to have the interview tape-recorded.,"['Item', 'Theory']",Item Theory
1689,Through this discussion we have shown the need for more research into the nature of cross-cultural communication within IS offshoring.,"['Motivation', 'RelationToLiterature']",Motivation RelationToLiterature
1690,"This suggests an even more substantial amount of additional person-to-person email, which could not be detected.","['Theory', 'Motivation', 'EmpiricalResult']",Theory Motivation EmpiricalResult
